Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Delanie Walker,27.4,4.285714286,0,0,0.285714286,0.571428571,0,22,0,4.285714286,15,0,0.142857143,50,0,0,0,29,0,0.285714286,15,4.285714286,0,0,0.285714286,0.571428571,0,22,0,4.285714286,15,0,0.142857143,50,0,0,0,29,0,0.285714286,15
Bennie Fowler,29.4,15.51111111,0.111111111,0.022222222,1.244444444,2.333333333,0,24.5,0,15.51111111,9.5,0.111111111,0.755555556,40.4,0,0,0,36.5,0,1.244444444,9.5,21.875,0.1875,0.0625,1.8125,3.5,0,26,0,21.875,12.1,0.1875,1.125,51.8,0,0,0,29,0,1.8125,12.1
Bennie Fowler,60,12,0.068965517,0,0.931034483,1.689655172,0,24,0,12,8.633333333,0.068965517,0.551724138,36.6,0,0,0,39,0,0.931034483,8.633333333,11.15384615,0.153846154,0,0.846153846,1.846153846,0,25,0,11.15384615,13.2,0.153846154,0.384615385,45.8,0,0,0,76,0,0.846153846,13.2
Bennie Fowler,29,12.6875,0,0,1,1.5625,0,23.5,0,12.6875,6.35,0,0.6875,32,0,0,0,20.5,0,1,6.35,12.6875,0,0,1,1.5625,0,24,0,12.6875,12.7,0,0.6875,64,0,0,0,41,0,1,12.7
Wayne Gallman,42.5,51.46153846,0.076923077,0.230769231,2.615384615,3.692307692,8.538461538,23,36.61538462,14.84615385,5.7,0.076923077,0.615384615,70.8,0,1.846153846,24,11,4.3,11.15384615,4.6,51.46153846,0.076923077,0.230769231,2.615384615,3.692307692,8.538461538,23,36.61538462,14.84615385,5.7,0.076923077,0.615384615,70.8,0,1.846153846,24,11,4.3,11.15384615,4.6
Ameer Abdullah,6.9,51.625,0.28125,0.21875,1.71875,2.4375,10.1875,23,39.0625,12.5625,8.4,0.09375,0.875,79.06666667,0.1875,1.96875,31.33333333,25.33333333,4.366666667,11.90625,5.1,51,0.357142857,0.142857143,1.785714286,2.5,11.78571429,24,39.42857143,11.57142857,6.5,0.071428571,0.928571429,71.4,0.285714286,1.857142857,34,22,3.3,13.57142857,3.8
Ameer Abdullah,121.4,52.11111111,0.222222222,0.277777778,1.666666667,2.388888889,8.944444444,22.5,38.77777778,13.33333333,9.35,0.111111111,0.833333333,82.9,0.111111111,2.055555556,30,27,4.9,10.61111111,5.75,79,0.5,0,2.5,2.5,9,23,50.5,28.5,11.4,0.5,2,100,0,3,24,18,5.6,11.5,6.9
Ameer Abdullah,33.8,48.75,0.1875,0.3125,1.5625,2.375,8.9375,22,37.3125,11.4375,7.3,0.0625,0.6875,65.8,0.125,1.9375,36,36,4.2,10.5,4.6,48.75,0.1875,0.3125,1.5625,2.375,8.9375,22,37.3125,11.4375,7.3,0.0625,0.6875,65.8,0.125,1.9375,36,36,4.2,10.5,4.6
Maxx Williams,25.6,12.4137931,0.068965517,0.068965517,1.620689655,2.275862069,0.068965517,22,0.206896552,12.20689655,4.7,0.068965517,0.793103448,50,0,0.068965517,1.333333333,15,1,1.689655172,4.6,8.363636364,0.090909091,0.090909091,1.363636364,1.636363636,0.181818182,23,0.545454545,7.818181818,5.7,0.090909091,0.636363636,83.3,0,0.181818182,4,17,3,1.545454545,5.4
Maxx Williams,17.7,14.88888889,0.055555556,0.055555556,1.777777778,2.666666667,0,21.5,0,14.88888889,4.2,0.055555556,0.888888889,33.35,0,0,0,14,0,1.777777778,4.2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxx Williams,0,19.14285714,0.071428571,0.071428571,2.285714286,3.428571429,0,21,0,19.14285714,8.4,0.071428571,1.142857143,66.7,0,0,0,28,0,2.285714286,8.4,19.14285714,0.071428571,0.071428571,2.285714286,3.428571429,0,21,0,19.14285714,8.4,0.071428571,1.142857143,66.7,0,0,0,28,0,2.285714286,8.4
Marquise Goodwin,71.9,32.85454545,0.145454545,0.036363636,1.909090909,3.927272727,0.181818182,25,1.181818182,31.67272727,20.54,0.145454545,1.490909091,52.02,0,0.090909091,9.4,56.4,3.6,2.090909091,14.2,62.875,0.125,0,3.5,6.5625,0.25,27,2.75,60.125,17.2,0.125,2.875,53.3,0,0.1875,18,83,11,3.75,16.8
Marquise Goodwin,137.1,20.53846154,0.153846154,0.051282051,1.256410256,2.846153846,0.153846154,24.5,0.538461538,20,21.375,0.153846154,0.923076923,51.7,0,0.051282051,7.25,49.75,1.75,1.41025641,13.55,28.73333333,0.2,0,1.933333333,4.533333333,0,26,0,28.73333333,14.9,0.2,1.333333333,42.6,0,0,0,84,0,1.933333333,14.9
Marquise Goodwin,71.1,15.41666667,0.125,0.083333333,0.833333333,1.791666667,0.25,24,0.875,14.54166667,23.53333333,0.125,0.666666667,54.73333333,0,0.083333333,9.666666667,38.33333333,2.333333333,1.083333333,13.1,12,0,0,1,1,0,25,0,12,12,0,1,100,0,0,0,14,0,1,12
Marquise Goodwin,3.4,15.72727273,0.136363636,0.090909091,0.818181818,1.863636364,0.272727273,23.5,0.954545455,14.77272727,29.3,0.136363636,0.636363636,32.1,0,0.090909091,14.5,50.5,3.5,1.090909091,13.65,5,0,0.1,0.1,0.9,0.3,24,0.8,4.2,42,0,0.1,11.1,0,0.1,12,42,2.7,0.4,12.5
Marquise Goodwin,4,24.66666667,0.25,0.083333333,1.416666667,2.666666667,0.25,23,1.083333333,23.58333333,16.6,0.25,1.083333333,53.1,0,0.083333333,17,59,4.3,1.666666667,14.8,24.66666667,0.25,0.083333333,1.416666667,2.666666667,0.25,23,1.083333333,23.58333333,16.6,0.25,1.083333333,53.1,0,0.083333333,17,59,4.3,1.666666667,14.8
Chester Rogers,74.6,22.6,0.04,0.08,1.68,2.84,0.12,22.5,0.32,22.28,13.35,0.04,1.16,59.05,0,0,3.5,48.5,1.35,1.8,12.8,26.54545455,0.090909091,0,2.090909091,3.363636364,0.272727273,23,0.727272727,25.81818182,12.3,0.090909091,1.454545455,62.2,0,0,7,61,2.7,2.363636364,11.2
Chester Rogers,43.2,19.5,0,0.142857143,1.357142857,2.428571429,0,22,0,19.5,14.4,0,0.928571429,55.9,0,0,0,36,0,1.357142857,14.4,19.5,0,0.142857143,1.357142857,2.428571429,0,22,0,19.5,14.4,0,0.928571429,55.9,0,0,0,36,0,1.357142857,14.4
Justin Hardy,27.3,15.07317073,0.170731707,0.024390244,1.512195122,2.341463415,0,25,0,15.07317073,10,0.170731707,1,65,0,0,0,25.66666667,0,1.512195122,10,13.8125,0.1875,0.0625,1.25,1.8125,0,26,0,13.8125,11.1,0.1875,0.8125,69,0,0,0,27,0,1.25,11.1
Justin Hardy,44.6,15.88,0.16,0,1.68,2.68,0,24.5,0,15.88,9.45,0.16,1.12,63,0,0,0,25,0,1.68,9.45,12.6875,0.25,0,1.3125,1.9375,0,25,0,12.6875,9.7,0.25,1.0625,67.7,0,0,0,27,0,1.3125,9.7
Justin Hardy,52.8,21.55555556,0,0,2.333333333,4,0,24,0,21.55555556,9.2,0,1.222222222,58.3,0,0,0,23,0,2.333333333,9.2,21.55555556,0,0,2.333333333,4,0,24,0,21.55555556,9.2,0,1.222222222,58.3,0,0,0,23,0,2.333333333,9.2
Ty Montgomery,70.8,48.31034483,0.310344828,0.068965517,2.827586207,3.655172414,5.206896552,23,25.65517241,22.65517241,8.166666667,0.103448276,1.172413793,77.23333333,0.206896552,1.137931034,35.66666667,26,4.8,8.034482759,6.566666667,55.75,0.5,0,2.875,3.875,8.875,24,34.125,21.625,7.5,0.125,1,74.2,0.375,1.625,37,23,3.8,11.75,4.7
Ty Montgomery,86.6,45.47619048,0.238095238,0.095238095,2.80952381,3.571428571,3.80952381,22.5,22.42857143,23.04761905,8.5,0.095238095,1.238095238,78.75,0.142857143,0.952380952,35,27.5,5.3,6.619047619,7.5,53.66666667,0.2,0.133333333,2.933333333,3.733333333,5.133333333,23,30.46666667,23.2,7.9,0,1.333333333,78.6,0.2,1.333333333,61,24,5.9,8.066666667,6.7
Ty Montgomery,116.5,25,0.333333333,0,2.5,3.166666667,0.5,22,2.333333333,22.66666667,9.1,0.333333333,1,78.9,0,0,9,31,4.7,3,8.3,25,0.333333333,0,2.5,3.166666667,0.5,22,2.333333333,22.66666667,9.1,0.333333333,1,78.9,0,0,9,31,4.7,3,8.3
T.J. Yeldon,144.6,61.43243243,0.189189189,0.108108108,3.135135135,4.189189189,9.756756757,23,39.40540541,22.02702703,7.166666667,0.054054054,1.216216216,75,0.135135135,1.540540541,39.66666667,34.66666667,4.3,12.89189189,5,47.7,0.2,0.2,3,4.1,4.9,24,25.3,22.4,7.5,0,1.4,73.2,0.2,0.7,58,20,5.2,7.9,6
T.J. Yeldon,69.2,66.51851852,0.185185185,0.074074074,3.185185185,4.222222222,11.55555556,22.5,44.62962963,21.88888889,7,0.074074074,1.148148148,75.9,0.111111111,1.851851852,30.5,42,3.85,14.74074074,4.5,51.8,0.133333333,0.133333333,3.333333333,4.533333333,8.666666667,23,31,20.8,6.2,0.066666667,1.066666667,73.5,0.066666667,1.4,16,17,3.6,12,4.3
T.J. Yeldon,104.7,84.91666667,0.25,0,3,3.833333333,15.16666667,22,61.66666667,23.25,7.8,0.083333333,1.25,78.3,0.166666667,2.416666667,45,67,4.1,18.16666667,4.7,84.91666667,0.25,0,3,3.833333333,15.16666667,22,61.66666667,23.25,7.8,0.083333333,1.25,78.3,0.166666667,2.416666667,45,67,4.1,18.16666667,4.7
Cordarrelle Patterson,83,25.9875,0.1625,0.0875,2.0375,3.225,0.55,24,5.675,20.3125,9.14,0.0875,0.9625,71.16,0.075,0.2125,39,42.8,9.56,2.5875,9.44,26.875,0.125,0.1875,1.9375,2.625,0.8125,26,7.5625,19.3125,10,0,0.875,73.8,0.125,0.1875,47,59,9.3,2.75,9.8
Cordarrelle Patterson,57.5,25.765625,0.171875,0.0625,2.0625,3.375,0.484375,23.5,5.203125,20.5625,8.925,0.109375,0.984375,70.5,0.0625,0.21875,37,38.75,9.625,2.546875,9.35,31,0.125,0.125,3.25,4.375,0.4375,25,2.6875,28.3125,8.7,0.125,1.4375,74.3,0,0.125,22,39,6.1,3.6875,8.4
Cordarrelle Patterson,70.1,24.02083333,0.1875,0.041666667,1.666666667,3.041666667,0.5,23,6.041666667,17.97916667,9,0.104166667,0.833333333,69.23333333,0.083333333,0.25,42,38.66666667,10.8,2.166666667,9.666666667,1.5625,0,0.0625,0.125,0.125,0.125,24,0.9375,0.625,5,0,0.0625,100,0,0.0625,9,9,7.5,0.25,6.3
Cordarrelle Patterson,1.5,35.25,0.28125,0.03125,2.4375,4.5,0.6875,22.5,8.59375,26.65625,11,0.15625,1.21875,53.85,0.125,0.34375,58.5,53.5,12.45,3.125,11.35,31.3125,0.125,0.0625,2.0625,4.1875,0.625,23,7.3125,24,11.6,0.0625,1.25,49.3,0.0625,0.25,67,28,11.7,2.6875,11.7
Cordarrelle Patterson,72.1,39.1875,0.4375,0,2.8125,4.8125,0.75,22,9.875,29.3125,10.4,0.25,1.1875,58.4,0.1875,0.4375,50,79,13.2,3.5625,11,39.1875,0.4375,0,2.8125,4.8125,0.75,22,9.875,29.3125,10.4,0.25,1.1875,58.4,0.1875,0.4375,50,79,13.2,3.5625,11
Laquon Treadwell,44.2,8.6,0,0.04,0.84,1.52,0,21.5,0,8.6,12.5,0,0.52,45.2,0,0,0,20,0,0.84,12.5,12.5,0,0.0625,1.25,2.1875,0,22,0,12.5,10,0,0.75,57.1,0,0,0,25,0,1.25,10
Laquon Treadwell,24,1.666666667,0,0,0.111111111,0.333333333,0,21,0,1.666666667,15,0,0.111111111,33.3,0,0,0,15,0,0.111111111,15,1.666666667,0,0,0.111111111,0.333333333,0,21,0,1.666666667,15,0,0.111111111,33.3,0,0,0,15,0,0.111111111,15
Dontrelle Inman,59.9,36.67346939,0.163265306,0.040816327,2.653061224,4.510204082,0,26.5,0,36.67346939,13.7,0.163265306,1.346938776,60.7,0,0,0,44.75,0,2.653061224,13.7,28.58333333,0.083333333,0,2.083333333,3.666666667,0,28,0,28.58333333,13.7,0.083333333,0,56.8,0,0,0,26,0,2.083333333,13.7
Dontrelle Inman,40.3,39.2972973,0.189189189,0.054054054,2.837837838,4.783783784,0,26,0,39.2972973,13.7,0.189189189,1.783783784,62,0,0,0,51,0,2.837837838,13.7,50.625,0.25,0,3.625,6.0625,0,27,0,50.625,14,0.25,2.3125,59.8,0,0,0,57,0,3.625,14
Dontrelle Inman,123.5,30.66666667,0.142857143,0.095238095,2.238095238,3.80952381,0,25.5,0,30.66666667,13.55,0.142857143,1.380952381,63.1,0,0,0,48,0,2.238095238,13.55,34.71428571,0.214285714,0.142857143,2.5,4.5,0,26,0,34.71428571,13.9,0.214285714,1.571428571,55.6,0,0,0,68,0,2.5,13.9
Dontrelle Inman,73.6,22.57142857,0,0,1.714285714,2.428571429,0,25,0,22.57142857,13.2,0,1,70.6,0,0,0,28,0,1.714285714,13.2,22.57142857,0,0,1.714285714,2.428571429,0,25,0,22.57142857,13.2,0,1,70.6,0,0,0,28,0,1.714285714,13.2
Brandon Bolden,32.9,15.48192771,0.096385542,0,0.56626506,0.903614458,2.602409639,24.5,10.98795181,4.493975904,6.783333333,0.024096386,0.204819277,57.33333333,0.072289157,0.614457831,21.33333333,19.33333333,4.25,3.168674699,5,4.625,0,0,0.0625,0.25,0.8125,27,4.1875,0.4375,7,0,0.0625,25,0,0.1875,20,7,5.2,0.875,5.3
Brandon Bolden,12.4,18.07462687,0.119402985,0,0.686567164,1.059701493,3.029850746,24,12.6119403,5.462686567,6.74,0.029850746,0.23880597,63.8,0.089552239,0.71641791,21.6,21.8,4.06,3.71641791,4.94,1.357142857,0,0,0.142857143,0.285714286,0.071428571,26,0.285714286,1.071428571,7.5,0,0.071428571,50,0,0,4,13,4,0.214285714,6.3
Brandon Bolden,8.4,22.49056604,0.150943396,0,0.830188679,1.264150943,3.811320755,23.5,15.86792453,6.622641509,6.55,0.037735849,0.283018868,67.25,0.113207547,0.905660377,26,24,4.075,4.641509434,4.6,25.8,0.133333333,0,1.266666667,2,4.2,25,13.8,12,9.5,0.133333333,0.533333333,63.3,0,0.6,14,63,3.3,5.466666667,4.7
Brandon Bolden,86.7,21.18421053,0.157894737,0,0.657894737,0.973684211,3.657894737,23,16.68421053,4.5,5.566666667,0,0.184210526,68.56666667,0.157894737,1.026315789,30,11,4.333333333,4.315789474,4.566666667,6.0625,0.0625,0,0.125,0.375,1.75,24,5.5625,0.5,4,0,0,33.3,0.0625,0.3125,17,4,3.2,1.875,3.2
Brandon Bolden,20.2,32.18181818,0.227272727,0,1.045454545,1.409090909,5.045454545,22.5,24.77272727,7.409090909,6.35,0,0.318181818,86.2,0.227272727,1.545454545,36.5,14.5,4.9,6.090909091,5.25,35.25,0.25,0,1.75,2.416666667,4.583333333,23,22.58333333,12.66666667,7.2,0,0.5,72.4,0.25,1.333333333,46,18,4.9,6.333333333,5.6
Brandon Bolden,77.3,28.5,0.2,0,0.2,0.2,5.6,22,27.4,1.1,5.5,0,0.1,100,0.2,1.8,27,11,4.9,5.8,4.9,28.5,0.2,0,0.2,0.2,5.6,22,27.4,1.1,5.5,0,0.1,100,0.2,1.8,27,11,4.9,5.8,4.9
Logan Thomas,9.2,4.785714286,0.071428571,0,0.5,0.642857143,0,24.5,0,4.785714286,4.8,0.071428571,0.142857143,38.9,0,0,0,11,0,0.5,4.8,5.583333333,0.083333333,0,0.583333333,0.75,0,26,0,5.583333333,9.6,0.083333333,0.166666667,77.8,0,0,0,22,0,0.583333333,9.6
Logan Thomas,13.7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Watson,63,30.69832402,0.234636872,0.05027933,2.765363128,4.413407821,0.011173184,30.07692308,0.055865922,30.6424581,10.87692308,0.234636872,1.620111732,61.55384615,0,0.005586592,0.769230769,32.30769231,0.769230769,2.776536313,10.86153846,32.625,0.25,0.0625,3.8125,4.9375,0,37,0,32.625,8.6,0.25,1.875,77.2,0,0,0,33,0,3.8125,8.6
Ben Watson,89.2,30.50920245,0.233128834,0.049079755,2.662576687,4.36196319,0.012269939,29.5,0.061349693,30.44785276,11.06666667,0.233128834,1.595092025,60.25,0,0.006134969,0.833333333,32.25,0.833333333,2.674846626,11.05,51.5625,0.375,0.0625,4.625,6.875,0,35,0,51.5625,11.1,0.375,2.625,67.3,0,0,0,46,0,4.625,11.1
Ben Watson,137.5,28.21768707,0.217687075,0.047619048,2.448979592,4.088435374,0.013605442,29,0.068027211,28.14965986,11.06363636,0.217687075,1.482993197,59.60909091,0,0.006802721,0.909090909,31,0.909090909,2.462585034,11.04545455,8.5,0.125,0,1.25,1.9375,0,34,0,8.5,6.8,0.125,0.5625,64.5,0,0,0,15,0,1.25,6.8
Ben Watson,30.1,30.6259542,0.229007634,0.053435115,2.595419847,4.351145038,0.015267176,28.5,0.076335878,30.54961832,11.49,0.229007634,1.595419847,59.12,0,0.007633588,1,32.6,1,2.610687023,11.47,15.06666667,0.133333333,0,1.266666667,2,0,33,0,15.06666667,11.9,0.133333333,0.933333333,63.3,0,0,0,32,0,1.266666667,11.9
Ben Watson,41.6,32.63793103,0.24137931,0.060344828,2.767241379,4.655172414,0.017241379,28,0.086206897,32.55172414,11.44444444,0.24137931,1.681034483,58.65555556,0,0.00862069,1.111111111,32.66666667,1.111111111,2.784482759,11.42222222,31.3125,0.1875,0.0625,3.0625,5.125,0,32,0,31.3125,10.2,0.1875,1.6875,59.8,0,0,0,27,0,3.0625,10.2
Ben Watson,79.6,32.85,0.25,0.06,2.72,4.58,0.02,27.5,0.1,32.75,11.6,0.25,1.68,58.5125,0,0.01,1.25,33.375,1.25,2.74,11.575,31.53846154,0.153846154,0,2.846153846,5.384615385,0,31,0,31.53846154,11.1,0.153846154,1.615384615,52.9,0,0,0,34,0,2.846153846,11.1
Ben Watson,63.5,33.04597701,0.264367816,0.068965517,2.701149425,4.459770115,0.022988506,27,0.114942529,32.93103448,11.67142857,0.264367816,1.689655172,59.31428571,0,0.011494253,1.428571429,33.28571429,1.428571429,2.724137931,11.64285714,47.625,0.1875,0,4.25,6.375,0.0625,30,-0.0625,47.6875,11.2,0.1875,2.4375,66.7,0,0,-1,44,-1,4.3125,11
Ben Watson,113.7,29.76056338,0.281690141,0.084507042,2.352112676,4.028169014,0.014084507,26.5,0.154929577,29.6056338,11.75,0.281690141,1.521126761,58.08333333,0,0.014084507,1.833333333,31.5,1.833333333,2.366197183,11.75,25.25,0.3125,0,1.8125,2.5625,0,29,0,25.25,13.9,0.3125,1.25,70.7,0,0,0,36,0,1.8125,13.9
Ben Watson,80.4,31.07272727,0.272727273,0.109090909,2.509090909,4.454545455,0.018181818,26,0.2,30.87272727,11.32,0.272727273,1.6,55.56,0,0.018181818,2.2,30.6,2.2,2.527272727,11.32,14.92857143,0.142857143,0.071428571,1.571428571,3.357142857,0,28,0,14.92857143,9.5,0.142857143,0.857142857,46.8,0,0,0,29,0,1.571428571,9.5
Ben Watson,36.9,36.58536585,0.317073171,0.12195122,2.829268293,4.829268293,0.024390244,25.5,0.268292683,36.31707317,11.775,0.317073171,1.853658537,57.75,0,0.024390244,2.75,31,2.75,2.853658537,11.775,33.33333333,0.5,0.083333333,3,4.083333333,0.083333333,27,0.916666667,32.41666667,10.8,0.5,1.75,73.5,0,0.083333333,11,35,11,3.083333333,10.8
Ben Watson,85,37.93103448,0.24137931,0.137931034,2.75862069,5.137931034,0,25,0,37.93103448,12.1,0.24137931,1.896551724,52.5,0,0,0,29.66666667,0,2.75862069,12.1,49.46153846,0.230769231,0.230769231,3.769230769,7,0,26,0,49.46153846,13.1,0.230769231,2.461538462,53.8,0,0,0,40,0,3.769230769,13.1
Ben Watson,92.3,28.5625,0.25,0.0625,1.9375,3.625,0,24.5,0,28.5625,11.6,0.25,1.4375,51.85,0,0,0,24.5,0,1.9375,11.6,29.4,0.266666667,0.066666667,1.933333333,3.6,0,25,0,29.4,15.2,0.266666667,1.466666667,53.7,0,0,0,35,0,1.933333333,15.2
Ben Watson,77.1,16,0,0,2,4,0,24,0,16,8,0,1,50,0,0,0,14,0,2,8,16,0,0,2,4,0,24,0,16,8,0,1,50,0,0,0,14,0,2,8
Rhett Ellison,39.7,8.438202247,0.06741573,0,0.842696629,1.235955056,0.011235955,26.5,0.011235955,8.426966292,9.966666667,0.056179775,0.426966292,66.35,0.011235955,0.011235955,0.166666667,29.16666667,0.166666667,0.853932584,9.883333333,14.6875,0.125,0,1.5,2,0,29,0,14.6875,9.8,0.125,0.8125,75,0,0,0,27,0,1.5,9.8
Rhett Ellison,42,7.068493151,0.054794521,0,0.698630137,1.068493151,0.01369863,26,0.01369863,7.054794521,10,0.04109589,0.342465753,64.62,0.01369863,0.01369863,0.2,29.6,0.2,0.712328767,9.9,3.866666667,0.066666667,0,0.6,0.933333333,0.066666667,28,0.066666667,3.8,6.3,0,0.133333333,64.3,0.066666667,0.066666667,1,21,1,0.666666667,5.8
Rhett Ellison,13.3,7.896551724,0.051724138,0,0.724137931,1.103448276,0,25.5,0,7.896551724,10.925,0.051724138,0.396551724,64.7,0,0,0,31.75,0,0.724137931,10.925,8.266666667,0.066666667,0,0.733333333,1.266666667,0,27,0,8.266666667,11.3,0.066666667,0.333333333,57.9,0,0,0,41,0,0.733333333,11.3
Rhett Ellison,20.9,7.76744186,0.046511628,0,0.720930233,1.046511628,0,25,0,7.76744186,10.8,0.046511628,0.418604651,66.96666667,0,0,0,28.66666667,0,0.720930233,10.8,13,0.0625,0,1.1875,1.625,0,26,0,13,10.9,0.0625,0.75,73.1,0,0,0,40,0,1.1875,10.9
Rhett Ellison,32.8,4.666666667,0.037037037,0,0.444444444,0.703703704,0,24.5,0,4.666666667,10.75,0.037037037,0.222222222,63.9,0,0,0,23,0,0.444444444,10.75,5.545454545,0.090909091,0,0.454545455,0.909090909,0,25,0,5.545454545,12.2,0.090909091,0.363636364,50,0,0,0,17,0,0.454545455,12.2
Rhett Ellison,14.1,4.0625,0,0,0.4375,0.5625,0,24,0,4.0625,9.3,0,0.125,77.8,0,0,0,29,0,0.4375,9.3,4.0625,0,0,0.4375,0.5625,0,24,0,4.0625,9.3,0,0.125,77.8,0,0,0,29,0,0.4375,9.3
C.J. Ham,11.8,5.0625,0.0625,0,0.4375,0.5,0.4375,24,0.8125,4.25,9.7,0,0.1875,87.5,0.0625,0.25,3,12,1.9,0.875,5.8,5.0625,0.0625,0,0.4375,0.5,0.4375,24,0.8125,4.25,9.7,0,0.1875,87.5,0.0625,0.25,3,12,1.9,0.875,5.8
Nick Vannett,51.4,6.5,0.041666667,0,0.625,0.791666667,0,23.5,0,6.5,10.5,0.041666667,0.291666667,77.5,0,0,0,21,0,0.625,10.5,8.266666667,0.066666667,0,0.8,1,0,24,0,8.266666667,10.3,0.066666667,0.4,80,0,0,0,21,0,0.8,10.3
Nick Vannett,21.4,3.555555556,0,0,0.333333333,0.444444444,0,23,0,3.555555556,10.7,0,0.111111111,75,0,0,0,21,0,0.333333333,10.7,3.555555556,0,0,0.333333333,0.444444444,0,23,0,3.555555556,10.7,0,0.111111111,75,0,0,0,21,0,0.333333333,10.7
DeSean Jackson,126.8,70.24822695,0.368794326,0.106382979,3.886524823,6.971631206,0.453900709,26.5,2.964539007,67.28368794,17.4,0.34751773,2.609929078,55.85,0.021276596,0.141843972,18.2,70.1,4.34,4.340425532,16.28,50.42857143,0.214285714,0,3.571428571,6.428571429,0.214285714,31,2.714285714,47.71428571,13.4,0.214285714,2.642857143,55.6,0,0.071428571,23,41,12.7,3.785714286,13.3
DeSean Jackson,107.6,72.43307087,0.385826772,0.118110236,3.921259843,7.031496063,0.480314961,26,2.992125984,69.44094488,17.84444444,0.362204724,2.606299213,55.87777778,0.023622047,0.149606299,17.66666667,73.33333333,3.411111111,4.401574803,16.61111111,67,0.266666667,0,3.733333333,6.666666667,0,30,0,67,17.9,0.266666667,2.333333333,56,0,0,0,80,0,3.733333333,17.9
DeSean Jackson,142,73.16071429,0.401785714,0.133928571,3.946428571,7.080357143,0.544642857,25.5,3.392857143,69.76785714,17.8375,0.375,2.642857143,55.8625,0.026785714,0.169642857,19.875,72.5,3.8375,4.491071429,16.45,52.8,0.4,0.1,3,4.9,0,29,0,52.8,17.6,0.4,1.5,61.2,0,0,0,77,0,3,17.6
DeSean Jackson,82.3,75.15686275,0.401960784,0.137254902,4.039215686,7.294117647,0.598039216,25,3.725490196,71.43137255,17.87142857,0.37254902,2.754901961,55.1,0.029411765,0.18627451,22.71428571,71.85714286,4.385714286,4.637254902,16.28571429,78.4,0.4,0,3.733333333,6.333333333,0.266666667,28,0.466666667,77.93333333,20.9,0.4,2.466666667,58.9,0,0.066666667,9,81,1.8,4,19.6
DeSean Jackson,172.6,74.59770115,0.402298851,0.16091954,4.091954023,7.459770115,0.655172414,24.5,4.287356322,70.31034483,17.36666667,0.367816092,2.804597701,54.46666667,0.034482759,0.206896552,25,70.33333333,4.816666667,4.747126437,15.73333333,83.375,0.5625,0.0625,5.125,7.875,0.1875,27,0.125,83.25,16.2,0.5625,3.75,65.1,0,0,8,61,0.7,5.3125,15.7
DeSean Jackson,215.4,72.61971831,0.366197183,0.183098592,3.85915493,7.366197183,0.76056338,24,5.225352113,67.3943662,17.6,0.323943662,2.591549296,52.34,0.042253521,0.253521127,28.4,72.2,5.64,4.61971831,15.74,63,0.181818182,0.090909091,4.090909091,7.909090909,0.272727273,26,-0.636363636,63.63636364,15.6,0.181818182,2.727272727,51.7,0,0,5,77,-2.3,4.363636364,14.4
DeSean Jackson,94.3,74.38333333,0.4,0.2,3.816666667,7.266666667,0.85,23.5,6.3,68.08333333,18.1,0.35,2.566666667,52.5,0.05,0.3,34.25,71,7.625,4.666666667,16.075,66.8,0.266666667,0.066666667,3.866666667,6.933333333,0.466666667,25,2.733333333,64.06666667,16.6,0.266666667,2.6,55.8,0,0.133333333,18,62,5.9,4.333333333,15.4
DeSean Jackson,142.7,76.91111111,0.444444444,0.244444444,3.8,7.377777778,0.977777778,23,7.488888889,69.42222222,18.6,0.377777778,2.555555556,51.4,0.066666667,0.355555556,39.66666667,74,8.2,4.777777778,16.3,82.85714286,0.5,0.285714286,3.357142857,6.785714286,1.142857143,24,7.428571429,75.42857143,22.5,0.428571429,2.285714286,49.5,0.071428571,0.357142857,31,91,6.5,4.5,18.4
DeSean Jackson,168.5,74.22580645,0.419354839,0.225806452,4,7.64516129,0.903225806,22.5,7.516129032,66.70967742,16.65,0.35483871,2.677419355,52.35,0.064516129,0.35483871,44,65.5,9.05,4.903225806,15.25,86.2,0.666666667,0.2,4.133333333,7.8,0.733333333,23,9.133333333,77.06666667,18.6,0.6,2.666666667,53,0.066666667,0.333333333,67,71,12.5,4.866666667,17.7
DeSean Jackson,205.8,63,0.1875,0.25,3.875,7.5,1.0625,22,6,57,14.7,0.125,2.6875,51.7,0.0625,0.375,21,60,5.6,4.9375,12.8,63,0.1875,0.25,3.875,7.5,1.0625,22,6,57,14.7,0.125,2.6875,51.7,0.0625,0.375,21,60,5.6,4.9375,12.8
